date	m.id	user	reply to	media	message
2021-10-29T04:45:36+00:00	92	None	None	unknown	Колеги з Центру протидії дезінформації провели дослідження антивакцинаційної пропаганди. І виявилась одна цікава особливість.Так, в українських ТГ-каналах, які симпатизують РФ чи навіть прямо звідти модеруються, українців агітують не вакцинуватись.Натомість в російських медіа риторика кардинально інша: там росіян закликають ванцинуватись, розповідають про переваги. І от в Києві наступного тижня антивакцинатори уже збираються на власний мітинг. Співпадіння?!
2021-10-28T13:11:16+00:00	91	None	None	unknown	🔴Один ТГ-канал, що працює на окупованій території, виклав посилання на сайти ніби-то МОУ і ЗСУ. Де зібрані "злочини проти дітей".І тут же почався "розгін" цієї інформації по російським і колаборантським Телеграм-каналам.Розрахунок на те, що люди сліпі і не побачать, що ці сайти - не мають жодного відношення до України. Адже наші сайти офіційних органів знаходяться на домені gov.ua, а ці - на in.uaОтак все у них: тяп-ляп-аби-як....
2021-10-28T10:23:06+00:00	90	None	None	unknown	1. «Це не ми....»2. «Але ж і ви зрозумійте нас: Росію і Путіна»; провина лежить на обох сторонах3. "А у вас негрів лінчують" і Black lives matter, «жовті жилети» в Франції і б'ють мігрантів у Німеччині, "Каталонія - не Іспанія" і т.пВи прочитали короткий зміст російської пропаганди на Заході у викладенні французького політолога Ніколя Тензера. Того самого, якого RT намагається засудити за "наклеп" (насправді ніт).
2021-10-27T13:05:51+00:00	89	None	None	unknown	🔴Використання БПЛА Bayraktar ТВ2 ЗС України, та й будь-яких засобів ураження, є крайнім, але дієвим кроком.За повідомленням Генштабу, наказ Головнокомандувача ЗСУ Валерія Залужного з’явився тільки після того, як не спрацювали дипломатичні методи: а саме окупанти не відреагували на вимогу ЗСУ (ДОКУМЕНТ👆) припинити обстріли українських позицій, в результаті яких загинув один Український Воїн.При цьому для придушення вогневої активності ворожих гармат були використані боєприпаси MAM-C з найменшою потужністю, завдяки чому військовослужбовці російських окупаційних військ залишились живі і відбігли від точки ураження.Центр стратегічних комунікацій переконаний, що таке обмежене застосування сили на провокації противника свідчить як про рішучість ЗС України стримувати ворога і реагувати на прояви його агресії, так і про гуманність України. Навіть до агресора.
2021-10-27T08:34:56+00:00	88	None	None	unknown	n/a
2021-10-27T08:34:56+00:00	87	None	None	unknown	n/a
2021-10-27T08:34:56+00:00	86	None	None	unknown	n/a
2021-10-27T08:34:56+00:00	85	None	None	unknown	n/a
2021-10-27T08:34:56+00:00	84	None	None	unknown	n/a
2021-10-27T08:34:56+00:00	83	None	None	unknown	Знаєте чому в інтернеті з'явились меми про Моршин? ))А це тому, що Центр стратегічних комунікацій описав успішний кейс вакцинації в Україні на прикладі містечка Моршин.Знайомтесь - https://spravdi.gov.ua/zdorovyj-gluzd-proty-fejkiv-pro-vakczynu/
2021-10-27T06:11:26+00:00	82	None	None	unknown	Повідомлення про підвищення тарифів на розподіл природного газу - неправда!Такі спекуляції в ЗМІ спричинили наміри окремих облгазів надзвичайно суттєво підвищити тарифи: від 60% до 400%!!!Але їх наміри не означають, що вони  можуть бути реалізовані. НКРЕКП затверджує не бажані тарифи і не чиїсь "хотєлки", а виключно економічно обґрунтовані тарифи.Деталі - на сайті НКРЕКП
2021-10-26T16:49:25+00:00	81	None	None	video/mp4	🔴Центр стратегічних комунікацій та інформаційної безпеки підтверджує справжність відео застосування ЗС України БПЛА Bayraktar TB2 в зоні ООС.З почином!
2021-10-26T13:04:48+00:00	80	None	None	unknown	Рішення суду Амстердама про повернення "скіфського золота" - 2 тис артефактів із 4х музеїв Криму, саме Україні, а не в окупований Росією Крим - це не тільки юридична перемога. Це ще і:- важливий політичний прецедент, який свідчить, що світ не визнає окупацію Криму Росією;- важлива інформаційна перемога над потужною машиною російської дезінформації. Не в розмірі значення, доказано на практиці)
2021-10-26T08:00:07+00:00	79	None	None	unknown	n/a
2021-10-26T08:00:07+00:00	78	None	None	unknown	Ловля на живця))Колеги із Центру протидії дезінформації при РНБО розробили «Глосарій назв, термінів та словосполучень, які рекомендовано використовувати у зв’язку з тимчасовою окупацією АР Крим та окремих районів Донецької та Луганської областей». А потім промоніторили, хто ж його критикував.І вийшла цікава картина: всі «дуже ображені та занепокоєні» публікацією Глосарію канали належать до пулу О. Клименка (міністру часів Януковича) або напряму куруються РФ. Шляхом маніпулювання інформаційними потоками вони утворили мережу з телеграм-каналів, що постійно взаємодіють один з одним.  За допомогою безперервних цитувань та перепостів створюється ілюзія незалежної думки каналу, що підкріплена посиланням на більший, і, відповідно, «поважніший» канал. Хоча насправді вони є лише «ретрансляторами» наративів РФ, що замасковані під так звану «українську опозицію».
2021-10-25T14:21:20+00:00	77	None	None	unknown	Чи можна називати телеканал "Russia Today France" «органом пропаганди?Таке питання розглядалось в паризькому Палаці правосуддя наприкінці вересня під час слухань по справі французького політолога та експерта з міжнародних відносин Ніколя Тензера.☝️Позов проти Тензера подав той самий телеканал RT France, який звинуватив його у “наклепі“.А всього-навсього за правдивий твіт:  «Орган #пропаганди, що залежить від Кремля, не є медіа. Ті, хто погоджується виступати на #RussiaToday, або пособники режиму, а значить і його злочинів, або люди, які негласно погоджуються, щоб ними маніпулювали #корисніідіоти».Про суть позову #RussiaToday, про способи залякування критиків Росії в Європі, а також ситуацію з дезінформацією та пропагандою у Франції - в ексклюзивниму інтерв’ю Ніколя Тензера Центру стратегічних комунікацій.
2021-10-25T06:11:06+00:00	76	None	None	no	Українець Юрій Божич під час чеченської війни працював для російського Першого каналу (тоді ОРТ). Зараз він живе на сході нашої країни й на власні очі спостерігає, як «русскій мір» насаджувався і, на жаль, продовжує насаджуватися у свідомість жителів Донбасу. ***Росія цілком здатна обстрілювати нас фейками, як із «катюш». Так, ті, хто займається їх викриттям, роблять благородну справу. Але її ККД, на жаль, не надто високий. Немає просто таких можливостей. Навіть для редакції The New York Times існує проблема ресурсів. Це визнавали самі журналісти цієї газети. Причому питання щодо аудиторії, як показало протистояння цього видання з Трампом, там теж виявилося актуальним. Трамп міг розігнати свій фейк в Twitter на 192 мільйони підписників, у той час як NYT щодня читали 4,3 мільйона осіб. Тобто левова частка тих, хто «проковтнув» отруту від Дональда, абсолютно точно не отримували ніякого антидоту. І їхня картина світу будувалася «по Трампу».Ті ж самі два чинники грають і проти України. Нам не перехопити всі російські фейк-ракети. І спростування брехні прочитають на порядок, а може на два менше людей, аніж саму брехню. Причому – ту брехню, яку люди бажають почути.Які ще варіанти, крім нейтралізації фейк-ракет, бачите ви?
2021-10-23T10:25:00+00:00	75	None	None	unknown	Яка краса... І хоча до потрібних показників вакцинації ще далеко, тенденція не може не радувати.
2021-10-21T16:16:17+00:00	74	None	None	unknown	❗️Як Моршину вдалось побороти російські фейки про вакцинацію та  Ковід в регіоні. Нагадаємо, з середини червня до середини серпня у Моршині не зафіксували жодного нового хворого на коронавірус.🇺🇦SPRAVDI - Центр стратегічних комунікацій і інформаційної безпеки. Створений як один з механізмів протидії дезінформації спільними зусиллями держави і громадянського суспільства. Центр фокусується на комунікаційній протидії зовнішнім загрозам.
2021-10-21T15:30:23+00:00	73	None	None	unknown	Пам'ятка щодо російської військової агресії проти України: https://informnapalm.org/db/russian-aggression/
2021-10-21T14:47:04+00:00	72	None	None	unknown	​На тлі побоювань українців перед вакцинацією показовим є досвід Моршина, де ще у квітні запустили пілотний проєкт з масового щеплення населення, що за два місяці показав ефективність: станом на серпень у місті дві дози вакцини отримали вже 66% дорослих жителів. Серед ключових факторів успіху такої кампанії стала прозора комунікація з жителями міста, тісна співпраця з медичною спільнотою та ініціативність місцевої влади.Аналізуємо досвід Моршина, який показує – активність і взаємодія всіх ланок дозволяє боротися з дезінформацією про щеплення та підвищити рівень вакцинації.
2021-10-20T08:11:35+00:00	70	None	None	unknown	🔴Оперативна група ЗСУ затримала громадянина РФ Андрія Косяка, який під приводом діяльності "дипломата СЦКК" вів розвідку українських позицій, прикриваючись проведенням робіт із розмінування.З особливим цинізмом Росія тепер демонстративно хвилюється за долю «дипломата» Косяка, який, за інформацією СБУ, ще у 2010 році підозрювався у скоєнні умисного вбивства в Україні. А у 2014 році вступив до лав бандформування «Брянка СССР», яке «прославилося» тим, що полонених «більшу частину вбивали, забивали, гвалтували, знущалися, стріляли, ставили над ними досліди».В результаті окупаційні адміністрації заблокували роботу місій ОБСЄ в Донецьку.Після цього інциденту формула Штайнмаєра у вигляді «спочатку вибори – потім кордон» остаточно втрачає сенс. Адже без контролю України за кордоном та всім комплексом заходів перехідного періоду дати гарантії безпеки на території ОРДЛО ніхто не може.https://spravdi.gov.ua/kosyak-z-povyazkoyu-sposterigacha-gruba-provokacziya-na-donbasi/?utm_source=1&utm_medium=1&utm_campaign=1&utm_id=1
2021-10-20T05:32:29+00:00	69	None	None	unknown	🔴Ого, скоро ми можемо втратити Facebook!Справа в тому, що корпорація  Facebook, в яку крім  однойменнної мережі входять Instagram і WhatsApp, планує змінити назву компанії.Нова назва повинна буде відображати концепцію «метавсесвіту».А які ваші варіанти нової назви Facebook? )
2021-10-19T18:27:47+00:00	67	None	None	unknown	🔴От ми бідкаємось, а наSPRAVDI є вже й чим гордитись: Україна демонструє у 2021 році найбільшу стійкість до зовнішньої дезінформації.Про це йдеться в доповіді «Індекс стійкості до дезінформації в Центральній і Східній Європі».За нею йдуть Азербайджан, Чехія та Словаччина.Білорусь і Молдова залишаються найслабшими в протистоянні зовнішнім інфозагрозам.Вірменія та Угорщина без змін посіли середні сходинки рейтингу.Індекс стійкості до дезінформації визначається за трьома критеріями: - стійкість суспільства (А), - правового поля (В), - простору медіа та диджитал (С)
2021-10-19T09:58:29+00:00	66	None	None	unknown	🔴Дуже важливо, щоб через 20, 30 чи 100 років були свідчення і матеріали для майбутніх дослідників, які вивчатимуть нинішню війну і окупацію.Над цим працювала команда Інституту національної пам'яті, які запустили Віртуальний музей російської агресії.Наразі перші 20 кейсів по Криму уже на сайті. В тому числі документи, заяви, свідчення очевидців та відео від самих "тих, кого там нєт". Але робота продовжується надалі. Організатори анонсували наступний крок - наповнення інформацією подібної бази і по ОРДЛО.SPRAVDI дякує колегам за титанічну працю, яка вщент розбиває потуги російської дезінформації.Сподіваємось, що саме ви опікуватиметесь і створенням уже не віртуального, а реального музею російської агресії. В Сімферополі. І в Донецьку.
2021-10-19T07:38:23+00:00	65	None	None	unknown	🔴Погані новини для Кремля: ваші зусилля перевести війну проти України у "внутрішній конфлікт" не знаходять відгуку в українців.Згідно опитування, 80.7% українців вважають це збройним конфліктом з РФ.Лише 14.5% - не бачать тут російського сліду.А ще 4.8% - не визначились.
2021-10-18T11:21:52+00:00	64	None	None	unknown	Коли в Росії кричать про поганий стан української ГТС (що неправда), наSPRAVDI вони сором'язливо замовчують, що інфраструктура їх власної газотранспортної системи на території Росії перебуває в поганому стані.Особливо це стосується традиційних транзитних коридорів – Уренгой, Прогрес, Союз.Так, тільки з початку року на ГТС РФ відбулося сім великих аварій: аварія на МГ «Пєрмь-Горький-1», надзвичайний стан на відводі Качканар, аварії на газопроводах «Союз», «Оренбург-Новопсков», пожежі на промислі Ювілейного родовища, відвід на ГРС Бєлорєцк, на газопроводі «Середня Азія-Центр-2» та «Уренгой-Центр-2».Давайте нагадувати їм про це 😀
2021-10-18T05:27:18+00:00	63	None	None	unknown	🔴Ще два медіа в Росії - Росбалт та Republica, внесено до списку ЗМІ-іноземних агентів.Внизу таблиці ще є вільне місце, є куди дописати. Але наSPRAVDI з такою тенденцією скоро потрібно буде відкривати для них нову сторінку.От таке воно - інформаційне гетто, у всій красі.
2021-10-17T08:39:48+00:00	62	None	None	unknown	Програму цифрової грамотності в школах, аби вберегти дітей від іллюзій віртуального світу, готують в українському МінЦифри.Добре, коли міністр в цьому зацікавлений особисто.https://t.me/zedigital/833
2021-10-16T12:00:41+00:00	61	None	None	unknown	🔴Дякуємо колегам зі StopFake за використання наших матеріалів. Зокрема, про спростування російської брехні про те, що "лопне" ГТС України. І за вказання джерела :-) Це приклад добросовісної і чесної журналістики. Будь як StopFake!)Згадка про Центр - з 7:48 https://youtu.be/S847_soAADgДетальне спростування - https://t.me/spravdi/50?single. Його вже прочитали більше 10 тис людей.
2021-10-16T07:27:39+00:00	60	None	None	video/mp4	З 2011 по 2020 рік найчастіше просила Google заблокувати контент - Росія. При чому, частіше ніж усі решта країн разом взяті: 123 606 раз (60,6% від світових запитів). От де наSPRAVDI шаленно тиснуть на свободу слова.
2021-10-15T19:29:33+00:00	59	None	None	no	РНБО затвердила сьогодні, 15 жовтня, Стратегію інформаційної безпеки України. Документ є актуальним з огляду на зростання кількості спеціальних інформаційних операцій з боку Російської Федерації.Секретар РНБО Олексій Данілов під час брифінгу за результатами засідання зазначив, що документ викликав «палкі дискусії» у членів РНБО.Після схвалення РНБО стратегію інформаційної безпеки має ввести в дію своїм указом президент України.У березні 2021 року для протидії російській дезінформації та пропаганді в Україні створили два спеціальні органи. Зокрема, на базі РНБО був створений Міжнародний центр протидії дезінформації. У складі Мінкульту був створений Центр стратегічних комунікацій та інформаційної безпеки.
2021-10-15T08:01:37+00:00	58	None	None	unknown	n/a
2021-10-15T08:01:37+00:00	57	None	None	unknown	n/a
2021-10-15T08:01:37+00:00	56	None	None	unknown	n/a
2021-10-15T08:01:37+00:00	55	None	None	unknown	n/a
2021-10-15T08:01:37+00:00	54	None	None	unknown	🔴В цей сонячний день можна сходити на Михайлівську площу і подивитись виставку «Цифрове майбутнє армії🇺🇦».Вона показує нові підходи та інновації у сфері української армії та військової техніки. На виставці зокрема представлена робототехніка, береговий мобільний комплекс, ракетний комплекс, протитанкові ракети та засоби радіорозвідки.На Михайлівській площі демонструють роботу дронів-розвідників, роботів-саперів, безпілотників та розумних рятувальних машин.Бо наSPRAVDI Центр стратегічних комунікацій є інформаційним партнером Міністерства оборони.
2021-10-15T07:23:15+00:00	53	None	None	unknown	Урра, нас уже 500 підписників!!!Дякуємо, що читаєте - тут про те, яка ситуація в різних сферах наSPRAVDI.А ще маємо прохання: поширюйте нас і запрошуйте друзів. Дуже треба 1 тис, аби відкрилась статистика. А взагалі - дайош мінімум 5 тис до кінця року!!!)))
2021-10-14T08:35:06+00:00	52	None	None	no	🔴 В цей святковий день пропонуємо згадати, як і що про 🇺🇦українську армію каже російська пропаганда. Добірка міфів про захисників та захисниць України від StopFake:1. «распятый мальчик»2. «кусочек земли и два раба»3. смерть ребенка из-за атаки украинского беспилотника4. США и «каратели»5. «каратели» и американская фотожурналисткаVoxChek: також зібрав міфи про наших захисників: Міф 1. На Сході України громадянська війна, або «іх там нєт»Міф 2. 14 жовтня — свято фашизму та нацизму в УкраїніМіф 3. Українці порушують Мінські домовленості і стріляють із забороненої зброїМіф 4. Українські військові на сході України жорстоко вбивають дітейМіф 5.  Українські військовослужбовці померли під час випробувань американської вакцини проти COVID-19"Щоб усі боялись, щоб не задирались"
2021-10-13T07:36:41+00:00	51	None	None	unknown	n/a
2021-10-13T07:36:41+00:00	50	None	None	unknown	🕹Давайте виходити з простої істини: все про Україну, що говорить Путін@Ко і рос.інформаційні війська - є неправдою. Ось і тут: Путін каже що на нашій ГТС "может что то лопнуть". Якщо це буде не цілеспрямована диверсія, то самостійно нічого лопне - https://spravdi.gov.ua/gts-ukrayiny-prodovzhuyut-modernizuvaty-czogorich-onovyly-na-ponad-₴46-milyarda/. Натомість у самій Росії за минулий рік лопалось сім раз: сім великих аварій на їх ГТС. Бо вона не ремонтується, оскільки гроші йдуть на нові "...потоки". https://spravdi.gov.ua/sim-velykyh-avarij-gts-rosiyi-perebuvaye-v-poganomu-stani/ Детальний розбір - в аналітиці Центр стратегічних комунікацій та інформаційної безпеки за наданими Міністерством енергетики України матеріалами.https://spravdi.gov.ua/potuzhnostej-gts-ukrayiny-vystachyt-na-dvi-yevropy/
2021-10-12T15:25:08+00:00	49	None	None	unknown	Біометричний паспорт+квиток за 50-100€ - і гайда в Європу. При чому, не тільки з Києва, а й з інших, менших, міст України.Такі можливості дає угода про "відкрите небо" з ЄС, яка за своїм значенням рівна безвізовому режиму. Кількість авіакомпаній стане більшою. Квитки - дешевшими.Без сумніву - історична подія.
2021-10-12T07:49:46+00:00	48	None	None	no	Згадки про Україну на шпальтах провідної швейцарської газети Neue Zürcher Zeitung (NZZ) (існує 241 рік) починаються з 1780 року. Вперше про Україну NZZ пише вже на першому році свого існування у 46-му номері за 17 червня 1780 року. Новина з Польщі про те, що на литовського князя Карола Радзивіла та на його оточення було скоєно напад під час повернення з полювання — князя було поранено в руку. Далі йде повідомлення про плани створення під патронатом російських царів освітнього закладу виписаними з Франції єзуїтами.З “листів з Галичини” стає відомо, що фельдмаршал граф Романцов повсюди супроводжує монарха, який планує провести декілька днів в Києві (Kiow), де відвідає підземні печери-поховання.Як пише NZZ: “Кажуть, що вся територія до Києва дуже сподобалася його Величності; так само, як Україна — одна з найкрасивіших і найродючіших провінцій.”Київ активно згадується десь з другої половини 19-го сторіччя. Спочатку Київ потрапляє у прогнози погоди поруч з іншими великими європейськими містами — цікаво, що погоду тоді прогнозують не у градусах Цельсія, а у показниках барометра. Але поступово рубрику погоди NZZ переробили, і про Київ почали згадувати частіше, бо там постійно щось відбувалось....У статті під 100-річчя з дня народження Миколи Гоголя нагадують і його українське походження і що його дід був “одним із войовничих козаків Запорізького полку”....Стаття за 1901-й рік під назвою “Біда русинського народу”, де фактично розповідається історія України з козаками, гетьманами, Хмельницьким, ортодоксальною вірою і “малоросами”. Але в статті жодного разу не згадується термін “Україна”....Своєю чергою стосовно Польщі частенько говорять про Рутенію — особливо в останні кілька десятиліть до початку Першої світової війни. З одного боку мова йде про постійні проблеми у стосунках поляків з “рутенами”. З іншого боку частина “рутенів” живе в Російській Імперії. В NZZ вийшло одразу декілька аналітичних статей про це. Тобто питання незалежності українців-рутенів наче вітає в повітрі швейцарської преси.Більше про аналіз оцифрованих копій архівів провідної швейцарської газети Neue Zürcher Zeitung - на сайті InformNapalm.
2021-10-11T18:10:36+00:00	47	None	None	unknown	Чесно це не ми!)))Але аж заздрість бере, що не ми....https://t.me/black_slipper/3593?single
2021-10-09T15:43:25+00:00	46	None	None	unknown	У цей день 1944 року вийшов указ НКВС «Про заходи із посилення боротьби з оунівським підпіллям у західних областях України». Були створені банди НКВС щоб тероризувати населення під виглядом УПА.
2021-10-09T10:00:04+00:00	45	None	None	unknown	І до хороших новин.Ніколи світоглядна прірва між українцями і росіянами не була такою великою як зараз.Соціологічні дослідження в Україні і Росії і з'ясували, що за останні роки світоглядні пріоритети у двох країнах докорінно змінилися. Наприклад, в Україні 61% людей вважають, що треба розвивати ринкові відносини і лише 27% хотіли би повернення планової економіки.Натомість в Росії 62% прагнуть повернення планової економіки і лише 24% хочуть ринкові відносини. Більше того, 49% (!!) росіян хочуть повернення радянської політичної системи, а 59% позитивно ставляться до Сталіна. В Україні цей показник становить лише 18%.
2021-10-08T06:13:57+00:00	44	None	None	unknown	n/a
2021-10-08T06:13:57+00:00	43	None	None	video/mp4	Збройні конфлікти сучасності наглядно демонструють ефект від впровадження у військах роботизованих систем та безпілотників. Спільне застосування ударних БПЛА і вогневих засобів, автономних систем розвідки, «цифровізація» окремого військовослужбовця, їх інтеграція через сучасні системи автоматизованого управління кардинально змінюють поле бою.Традиційні засоби вогневого ураження також все більше діють в новій парадигмі застосування, будучи інтегрованими в розвідувально-вогневі та розвідувально-ударні комплекси.Про все це - на сьогоднішній конференції в Укрінформі, яка відбувається за підтримки Центру стратегічних комунікацій.
2021-10-07T13:07:51+00:00	42	None	None	no	Файне місто... ПрудентополісУкраїнська мова стала офіційною мовою муніципалітету Прудентополіс у Бразилії. Закон із таким рішенням одноголосно підтримали всі присутні депутати на засіданні 5 жовтня, повідомили у Світовому конгресі українців.У Прудентополісі значення української мови – унікальне, оскільки там досі існують публікації українською мовою, релігійні святкування і радіопрограми ведуться українською мовою… Муніципалітет Прудентополіс називають столицею «української Бразилії», адже 75% усього населення міста – етнічні українці, переважно вихідці з Тернопільщини.
2021-10-06T13:08:39+00:00	41	None	None	unknown	Паралельно з командно-штабними навчаннями (СКШН) «Об’єднані зусилля - 2021» працювала спільна міжнародна комунікаційна група, яка відслідковувала інформаційний фон навколо цих навчань.Це таки вражало: фахівці МО, СБУ, прикордонників, за участі міжнародних партнерів щодня в реальному режимі часу моніторили інфорполе та готували реакцію на "вкиди". А по завершенню навчань колеги із СтратКом ЗСУ поділились з Центром стратегічних комунікацій та інформаційної безпеки, узагальненою інформацію. Який ми адаптували для читачів. Якщо коротко: рівень фантастичності звинувачень з боку РФ щодо навчань досяг рівня 2014 року. За версією роспропаганди ми готувались розв’язати ледь не ядерну світову війну! ))
2021-10-06T08:59:27+00:00	40	None	None	unknown	n/a
2021-10-06T08:59:27+00:00	39	None	None	unknown	"Закончите интервью, патамушта какая-то дурня началась""А чому ви неузгоджені питання задаєте?!"На прикладі голови УкрЕксімБанку Євгена  Мецгера і його комунікаційнка ви прослухали короткий курс того, як державним службовцям (та й усім зрештою) НЕ можна в жодному разі комунікувати з журналістами. Рекомендуємо це золоте правило роздрукувати і повісити в рамочку перед очима на своєму робочому місці. І неухильно дотримуватись.Інакше буде айяйяй боляче і усім нам за вас соромно.
2021-10-06T05:33:23+00:00	38	None	None	no	"Я навчився у соцмережах України тому, що позитивні справи треба представляти трохи негативно або, принаймні, саркастично. Я, наприклад, зробив такий експеримент: виклав вперше одну новину строго позитивно й побачив, який вона має резонанс — майже ніякий, 2-3 ретвіти. Але коли я перефразував це як питання, в якому є негативна й позитивна відповідь, тут раптом вже пішло поширення цієї новини.Звичайно, потрібно розповідати про речі з точки зору того, до чого звичайна людина може мати відношення. Наприклад, чи економіка зростає, чи спадає. З одного боку, можна говорити й бідкатися про те, скільки коштує борщ і чи всі завтра їстимуть чи не їстимуть. Але з другого боку, десь у 2015-2016 роках я зробив експеримент, подивився на цифри продажів смартфонів в Україні й зауважив, що вони зросли наполовину. Я поставив питання: чи для того ви, українці, купили стільки смартфонів, щоби потім нарікати на свою лиху долю? Це викликало ажіотаж. Тобто треба говорити про те, що розуміють люди. Говорити про статистику, говорити про абстрактні речі для людей, які борються щодня за виживання чи зростання, — воно мусить бути запаковано так, щоб людина у своєму щоденному житті це зрозуміла".@Роман Ващук, екс-посол Канади в Україні
2021-10-05T11:04:43+00:00	37	None	None	unknown	Спеціалізована виставка "Цифрове майбутнє армії" пройде з 13 по 17 жовтня 2021 року в Києві на Михайлівській площі. Тут буде розгорнута експозиція сучасних зразків озброєння та військової техніки, які формують обриси "армії майбутнього" для Збройних Сил України: - високоточна зброя- засоби розвідки- системи зв’язку та автоматизації управління- комплекси радіоелектронної боротьби- БПЛА - роботизовані комплекси тощоЦентр стратегічної комунікації радий долучитись до інформаційної кампанії Міноборони із промоції цифрової трансформації та впровадження інноваційних технологій у сфері оборони. Будемо раді побачити киян і гостей столиці на цій виставці!
2021-10-05T07:55:13+00:00	36	None	None	unknown	Росія уже прямо атакує єдиного українського журналіста в Москві Романа Цимбалюка. Кремлівцям давно не подобаються гострі питання журналіста та його чесна позиція щодо війни Росії проти України. Сюжет пропагадистів на російському ТБ - це сигнал, що Москва продовжить зачистку інфорпростору від незручної інформації.
2021-10-04T18:39:59+00:00	35	None	None	no	Глобальний збій в світовій мережі: спочатку "впали" Instagram, Facebook і WhatsApp. За ними впали Netflix, Steam і PlayStation.Крім того, є проблеми з доступом до Twitter і Google.У Telegram також заявили про можливі збої - але через наплив користувачів.Проблеми фіксуються майже у всіх  країнах Європи, в Києві, в Москві і деяких точках центральної Росії.Про причини поки що невідомо. Невже п'яні диверсанти ГРУ/ФСБ РФ перерізали не той оптиковолоконний кабель?)А ви як думаєте: що могло стати причиною такого широкомасштабного збою?👮‍♂А поки - підписуйтесь на ТГ-канал SPRAVDI: ми працюємо!
